policy_number,inception_date,written_premium,sum_insured,claim_incurred
home10989,2018-09-18,422.30261339730885,154175.35088615853,0.0
home13128,2019-11-09,454.6515405966579,161618.88824726746,0.0
home201487,2019-10-12,484.1304882368749,179858.8020928053,0.0
home11296,2018-05-06,424.8049418644813,155096.53768636603,0.0
home11133,2018-01-16,423.3740627264442,154584.09469559818,0.0
home202238,2019-02-18,722.0488177298913,261258.33032134653,0.0
home202487,2019-12-14,2248.87790646644,865812.925673429,0.0
home201220,2019-02-04,461.9462653486252,171452.72769438414,0.0
home19339,2018-09-14,817.427154990152,306099.2283522887,0.0
home18917,2018-11-18,692.3043014205474,261877.89978988067,0.0
home10239,2018-07-12,416.29191318005593,151688.43614834087,0.0
home18728,2019-01-28,677.6113218325323,250373.08255534119,0.0
home12875,2018-07-10,438.67281359683756,160552.45957751916,0.0
home18375,2018-05-23,611.76544783199,230889.92163869922,0.0
home10195,2019-10-28,428.3592198370545,151528.93438753573,0.0
home16425,2019-12-26,514.0578374295928,185515.71888133453,0.0
home202186,2019-04-11,675.107729224525,246078.16437222093,0.0
home13979,2018-01-04,451.359353114791,165701.65005639713,0.0
home10323,2019-02-14,429.4610346440698,151961.36214479842,0.0
home202419,2019-03-29,1032.5960560083788,406643.47226791596,0.0
home17415,2019-07-10,555.6653231526666,200844.0954868665,0.0
home16022,2018-06-21,487.46963679268583,180904.936577169,0.0
home12151,2019-03-24,444.9105446980984,157813.38067612832,0.0
home12131,2018-02-25,431.7012963746834,157753.17712790926,0.0
home17235,2019-06-13,547.0455803195775,197138.4979688986,0.0
home18274,2019-06-04,620.7867134222088,226086.39622330762,0.0
home16250,2019-04-05,508.54995782854854,183169.9833094694,0.0
home13704,2018-07-11,447.8739357669909,164355.10698778596,0.0
home11603,2018-08-11,427.3276055996238,156059.21968252855,0.0
home13860,2018-07-11,450.0056906923932,165130.384827715,0.0
home17747,2018-08-14,558.8832919990335,208941.12175125262,0.0
home10197,2018-06-26,415.91205267516614,151533.74140588945,0.0
home14502,2018-05-09,458.49779292567484,168838.32161634418,0.0
home14032,2018-07-06,452.2647813210923,166004.2672456086,0.0
home16018,2019-01-19,501.9845090105719,180890.73168815294,0.0
home202084,2019-03-13,626.8504301725944,225693.9965539191,0.0
home12411,2018-04-19,434.4172142138425,158729.40315346327,0.0
home11539,2019-10-20,439.6041201452382,155824.1776767259,12826.001365475127
home12744,2018-08-09,437.441531052948,160041.2819800115,0.0
home15050,2018-10-04,467.83751057885814,172753.17967507828,0.0
home201665,2019-02-09,507.6302844373407,188461.15167296433,0.0
home13220,2018-02-26,442.36270116301915,161988.6786672815,0.0
home13529,2019-07-08,459.450303030486,163456.43243022385,0.0
home16721,2019-03-31,524.9556609293547,189216.76799658284,0.0
home17601,2019-01-18,565.864964688695,205405.46081668255,0.0
home200621,2019-04-19,434.49688623316683,159436.75839678218,0.0
home200000,2019-04-07,412.339050240149,150308.5157917008,0.0
home19455,2018-01-31,869.0960555460068,328351.4108140195,8248.002797908885
home18183,2018-12-21,593.4514471531769,222383.62475032412,0.0
home202398,2019-12-12,977.1309385260175,363664.8437373742,0.0
home16385,2018-10-29,497.88775659357066,184956.35140847033,0.0
home19290,2019-11-25,817.237452929384,299100.1851283363,500.4763455334859
home15718,2018-08-08,481.1205929164647,178039.1407456078,0.0
home12102,2019-05-04,444.376088000927,157660.49754993408,0.0
home11985,2018-02-10,430.633909936439,157237.73633110785,0.0
home10317,2019-09-23,429.4300810515894,151940.25400846225,0.0
home11635,2019-11-30,440.41563630275124,156156.3271402417,0.0
home15238,2018-12-08,471.24524803544136,173959.80753700857,0.0
home15607,2019-01-02,493.21202538167574,177026.99553402327,0.0
home201418,2019-09-04,477.44025122498516,177387.6833508881,0.0
home14603,2019-03-11,474.0609437552962,169355.27256104597,0.0
home13229,2018-08-04,442.4445742085899,162042.56994035156,0.0
home12932,2019-04-07,452.44833873292407,160827.78061050831,0.0
home18610,2019-01-13,659.189441341683,243808.01182132104,0.0
home16198,2018-07-15,492.33475542244605,182704.21566353817,681.6495365504796
home14949,2019-08-08,480.0538531544834,171906.86568243816,0.0
home18134,2019-03-11,605.7087455627708,220836.87124908046,0.0
home16151,2018-09-07,491.1818404854279,182162.42502908164,0.0
home19110,2018-04-05,739.508711480732,278880.66072529287,0.0
home201329,2019-05-05,470.1646460923041,174300.69540673224,0.0
home12423,2019-09-04,447.5776425732088,158788.26918986897,0.0
home15255,2018-08-31,471.48886098354154,174036.34131569022,0.0
home201120,2019-12-22,455.8633565722973,168920.05040171067,0.0
home16093,2018-04-09,489.41766109409497,181491.64412843657,0.0
home11087,2018-12-08,422.98126991514516,154449.66215796754,0.0
home17416,2019-04-09,555.7572852499261,200888.61180059682,0.0
home12363,2018-03-05,433.9553572865074,158553.30383586333,0.0
home15157,2018-11-28,469.818651757853,173435.86611976477,510.49102896717005
home15334,2018-07-03,473.0212270833344,174757.12136218013,0.0
home12359,2019-02-15,446.9276940853911,158530.51918523267,0.0
home13369,2019-11-12,457.4475363433349,162746.7046005913,0.0
home12918,2018-05-03,439.08793320106207,160771.08171288198,0.0
home201150,2019-01-26,458.07188135003935,169501.1486097798,0.0
home16685,2019-10-24,523.5739713794729,188648.96323978654,528.5891986694512
home16452,2019-09-05,514.9693693950347,185768.11768546287,0.0
home13597,2019-06-27,460.2059658648046,163799.96689442685,0.0
home15493,2019-06-10,490.6880525331077,175947.74478595957,509.43037272174206
home10550,2018-06-08,418.92325847875554,152741.34799857286,0.0
home14653,2018-01-03,460.9750729784106,169722.53823269403,0.0
home12447,2018-03-18,434.69564702142264,158859.06925785923,0.0
home14635,2018-08-08,460.6529632093301,169610.2788012013,0.0
home13656,2019-11-23,460.76232489757643,164127.4853641206,0.0
home16300,2019-12-15,510.2254454077762,183935.76974470416,0.0
home17035,2018-01-08,521.780140014627,193949.10303869605,0.0
home202449,2019-06-28,1260.0275357716907,474474.2591775811,519.491184103991
home11719,2018-02-01,428.27532297862854,156443.00340905463,0.0
home200579,2019-08-02,432.49681609613805,158874.88457749816,0.0
home17164,2018-10-06,527.4533685616277,196038.24648713117,0.0
home18083,2018-11-08,583.7662188573725,219484.47384091886,0.0
home15427,2019-03-12,489.1928192311292,175404.2358871342,0.0
home17859,2018-05-21,566.8122988090565,212156.46741997768,0.0
home15194,2019-03-03,484.6324790322024,173656.5327482646,0.0
home10275,2019-03-12,429.0963721481736,151804.45825913394,0.0
home200636,2019-10-22,435.1189996965907,159623.71580113997,0.0
home11621,2019-12-01,440.28026688658406,156112.78046033668,0.0
home15439,2019-07-08,489.41108581300523,175534.3285766208,0.0
home14256,2018-06-16,455.225827072224,167329.63884994277,0.0
home12196,2019-02-01,445.23474583143485,157958.8235706953,0.0
home18450,2019-08-18,638.4213530024309,234418.40104447992,0.0
home16157,2019-05-31,506.045819853928,182273.89819989493,0.0
home14233,2018-04-06,454.977143553723,167113.4623141544,23609.24902236346
home11728,2018-09-16,428.3603578389245,156472.70253613158,0.0
home13422,2018-09-08,444.7305985155806,163013.41794398316,0.0
home202018,2019-06-09,589.2558763902915,217179.2439431588,0.0
home13694,2019-11-29,461.17999543984604,164295.74625801705,0.0
home17574,2018-04-14,548.233980403044,204620.34013455344,0.0
home200394,2019-12-11,426.49221347106266,156129.41901820572,501.98846270428334
home18837,2018-08-15,676.2029933770168,256539.4788253605,0.0
home16507,2019-06-16,516.9807845202805,186382.11896164724,0.0
home16745,2018-07-21,510.6108358246296,189531.7256657661,0.0
home10958,2018-07-15,422.0960485399016,154115.76684610464,0.0
home10105,2019-07-17,427.30118012573485,151108.95545152194,0.0
home17744,2019-04-20,575.3358520561292,208881.66062574345,0.0
home13734,2019-09-17,461.6473212957287,164531.11902201548,0.0
home13124,2019-07-07,454.5902987253196,161608.698491893,0.0
home14190,2018-06-13,454.4316094331592,166889.38810270734,0.0
home200346,2019-02-11,424.87220690097695,155482.70182750595,0.0
home15392,2018-12-15,474.1877311086417,175236.09871034077,0.0
home19208,2019-12-06,788.1832578891684,289262.9980790967,0.0
home202481,2019-01-13,1860.4426609566624,720646.1081234906,0.0
home202385,2019-03-21,948.303065387986,348549.71214123344,0.0
home12340,2019-12-18,446.7000871111664,158483.95194766854,0.0
home14758,2018-01-19,462.5411766378388,170479.5552395722,0.0
home202317,2019-08-12,811.1246440223923,294918.0917999648,0.0
home19643,2019-03-25,1029.3796973852059,384185.0693589514,0.0
home17398,2018-02-27,538.4305478960904,200449.95485774297,0.0
home17778,2018-05-24,560.9394560742862,209774.50691418446,0.0
home15369,2019-07-01,487.96331616092414,175052.1227866251,0.0
home14679,2018-03-07,461.32343776032394,169930.04882653637,0.0
home200044,2019-01-22,415.2832163112819,151479.38335747735,0.0
home13877,2018-03-10,450.32661211865667,165212.31022696596,0.0
home18326,2019-11-03,625.2552930106244,228058.19750869775,0.0
home15808,2019-06-25,497.2270351884628,178766.92647317515,0.0
home15290,2019-01-24,486.18223942499384,174352.25980815,0.0
home17665,2018-03-31,553.2166450492579,206578.71825615625,0.0
home17730,2018-07-02,557.704474329884,208482.05778454774,0.0
home12344,2019-09-15,446.7132288714551,158494.8238942748,0.0
home201547,2019-05-12,491.4009409014812,182333.64019433383,0.0
home13082,2019-01-17,454.13702885848835,161437.53691917026,0.0
home15126,2019-05-10,483.2747310221051,173250.95952089608,0.0
home12533,2019-04-29,448.58276337075665,159211.10783359007,0.0
home15565,2018-03-08,478.14254595036346,176572.74093640168,511.2768635202997
home16582,2019-06-21,519.8103261542714,187346.86108107297,0.0
home18023,2019-11-07,596.9289860647715,217401.01082450367,0.0
home16449,2019-06-28,514.8943951599703,185722.27884656054,0.0
home11582,2019-05-27,439.9783197041103,155984.36285288536,0.0
home14450,2019-04-09,471.52729788249485,168493.52970607817,0.0
home17089,2019-08-18,539.7892632602552,194847.46579262422,0.0
home16400,2019-04-17,513.3621281133775,185144.754825641,0.0
home11364,2018-07-20,425.3432897155049,155293.18901796362,0.0
home202047,2019-11-02,603.2292499446164,220854.52125142486,0.0
home201919,2019-02-23,558.1816776589733,205648.2626295816,0.0
home15395,2019-07-06,488.4619117381911,175243.02633788233,0.0
home10119,2019-07-15,427.4646826410332,151169.59075832998,0.0
home12111,2018-05-13,431.50411792324763,157694.02968254633,0.0
home16984,2019-10-22,535.5102548901762,193195.6544471208,0.0
home13526,2019-09-03,459.41426714144325,163436.81407285552,0.0
home15657,2019-04-30,494.18491086190244,177424.16268108418,511.6062901787032
home12818,2018-05-06,438.1207788128775,160350.50534270346,0.0
home17106,2018-03-01,524.9655927717018,195141.79907735912,0.0
home12683,2019-03-11,450.0150283993419,159808.0709675968,0.0
home15646,2018-12-21,479.6077438501928,177334.35003248486,0.0
home12534,2018-10-23,435.5307761942022,159211.20605885165,0.0
home15737,2018-05-24,481.4038232702442,178169.4216410893,0.0
home201987,2019-07-26,580.1662279250861,212143.4186285793,0.0
home18048,2018-07-14,581.3963132447147,218204.40824731463,560.2117749132066
home202150,2019-12-20,652.9079946468662,238858.20311747587,0.0
home15693,2018-06-24,480.62278687812136,177817.09404388836,0.0
home17169,2019-11-05,543.6241713911751,196151.95749582315,0.0
home13526,2018-09-03,446.03326906936235,163436.81407285552,0.0
home15891,2019-03-05,499.01680325819325,179644.63652668038,0.0
home15847,2019-06-12,497.90090737639605,179183.53099006257,0.0
home15580,2019-09-30,492.66836146782475,176706.1468329653,0.0
home10998,2019-06-13,435.05952093146414,154195.30088157812,0.0
home14135,2018-10-26,453.6402488947871,166547.8920646542,0.0
home12120,2019-02-05,444.55024031657666,157722.26502046437,0.0
home18392,2019-04-01,632.1347406782545,231575.05074215046,0.0
home12643,2018-07-12,436.5705525747145,159672.61574558826,0.0
home18221,2018-01-18,596.7309824127608,223534.002946788,0.0
home16467,2019-08-20,515.3971292156336,186004.48696704124,0.0
home16890,2018-04-06,516.1263372228924,191637.26473177498,0.0
home12706,2018-08-20,437.12086697788493,159902.1687838201,0.0
home17751,2018-06-20,559.0604113495109,209017.7605143691,0.0
home18468,2019-07-10,642.0817623839514,235306.34237921925,0.0
home14084,2018-07-01,452.95574198925664,166277.1511048226,27172.996480272694
home19659,2019-12-31,1041.1651534210541,392682.36365032534,0.0
home14738,2019-06-05,476.17076710241105,170326.06098334392,0.0
home10390,2018-07-18,417.5052790567917,152217.69911670854,0.0
home11076,2018-07-24,422.9085131209612,154408.9310545987,0.0
home19917,2018-11-27,1717.5379151616967,671501.2731459138,0.0
home10009,2019-05-06,425.2722641975352,150375.46199300143,0.0
home10573,2019-05-06,431.6824474434176,152826.03616304693,0.0
home13383,2018-05-09,444.34039461677025,162814.86863176423,0.0
home18233,2019-10-04,615.8310886013547,224320.50894223305,0.0
home11777,2019-09-21,441.57792160883974,156630.94247198984,0.0
home17851,2018-11-09,566.1805218623084,211969.55743244968,0.0
home12690,2018-03-25,436.95702072003417,159842.78661710635,0.0
home15226,2019-07-12,485.1448347023438,173867.63960403993,0.0
home11095,2019-07-04,435.73641430631307,154469.88916806845,0.0
home200883,2019-02-18,444.7603377959973,163803.68582665565,0.0
home19395,2018-09-24,840.5532380912041,315961.2316698339,0.0
home11561,2019-06-13,439.84969132648865,155940.132136038,0.0
home19168,2019-12-10,777.366428690503,285395.34837290656,0.0
home14215,2018-05-07,454.7309659497458,166996.1644018288,504.3464056419831
home17839,2019-12-27,581.9092749866625,211577.29895199244,0.0
home201687,2019-09-14,509.80273291425885,189610.01504680453,0.0
home16437,2018-02-05,499.59559216765723,185592.90353912392,0.0
home202470,2019-07-10,1483.7420112055315,595914.0769063594,0.0
home16754,2019-10-17,526.1809070933098,189676.98253547738,0.0
home19738,2019-12-29,1137.988405633151,435208.2941144755,0.0
home14171,2018-02-06,454.1212033244506,166747.78676085462,0.0
home10481,2019-01-10,430.8774618810506,152516.47628800417,0.0
home19874,2018-10-26,1468.3445309166493,569400.820849532,0.0
home18173,2018-03-24,591.8416606905199,222087.3915946231,0.0
home15290,2018-01-24,472.0215916747513,174352.25980815,4808.230583434827
home201622,2019-07-30,501.25408344232847,186024.25273185287,845.8679005836879
home19449,2018-01-27,867.1576205175066,326907.6076682421,0.0
home17635,2019-07-21,568.0245116836688,206007.92425593766,0.0
home13217,2019-04-30,455.61426160912123,161983.1365270533,0.0
home16876,2018-08-24,515.3680493434123,191398.08846396825,0.0
home16057,2018-09-26,488.5680612024706,181215.19657114887,0.0
home10070,2019-06-08,426.7200170675206,150944.40721153392,0.0
home15114,2019-04-29,482.9974769951235,173169.15999218685,0.0
home19796,2018-02-17,1231.537293539077,472971.6787260788,0.0
home201268,2019-06-10,465.4106158639177,172675.72838465922,0.0
home15685,2018-09-16,480.52535009809617,177640.07649618815,0.0
home11947,2018-12-25,430.23378352494365,157165.43101531628,0.0
home14657,2019-10-17,474.8634532994731,169773.83526273575,0.0
home14505,2019-03-19,472.34126667090925,168859.86822089396,0.0
home15628,2019-08-12,493.59449989441595,177199.90761731428,0.0
home18365,2019-12-16,628.772181206316,230219.99173782786,0.0
home201585,2019-01-09,496.4859128529274,183878.68785395924,0.0
home201613,2019-05-26,500.2240534252599,185462.9747958647,0.0
home17920,2019-11-05,587.9893356553545,213964.6038946814,0.0
home15561,2018-09-12,478.06230114953684,176553.68494740248,0.0
home200712,2019-08-10,437.89320847097713,160865.73988657803,0.0
home17080,2018-11-03,523.6211793906043,194611.0097992935,0.0
home18334,2018-05-03,607.9745063498038,228400.69895313084,0.0
home10202,2019-03-23,428.42857437204833,151548.05479338148,0.0
home17757,2018-10-28,559.1926354553138,209239.72979837202,0.0
home16395,2018-01-19,498.25915073463534,185042.71626162383,0.0
home15592,2018-01-28,478.5464301521849,176826.65349940522,0.0
home11650,2018-06-21,427.77542537200543,156222.94841630122,0.0
home18104,2018-02-07,585.7633411530259,220144.9030174653,0.0
home17388,2018-04-01,537.9031837540009,200254.67351299498,0.0
home13862,2019-12-14,463.517955792893,165132.18939156385,0.0
home19061,2018-04-07,727.9192267911315,273994.85476709774,0.0
home13327,2018-03-14,443.6705829648313,162498.91973604463,0.0
home200531,2019-11-18,430.93644903143104,158010.20362000147,0.0
home13050,2018-08-12,440.5574483900501,161307.26527433956,0.0
home19404,2018-03-20,845.9093893160893,316789.87848728173,0.0
home14466,2018-11-05,457.92355015961897,168622.6437976144,0.0
home201473,2019-11-20,483.2393944347418,179385.76843418446,0.0
home15589,2019-09-10,492.8678031219297,176768.4562403773,0.0
home17919,2018-05-05,570.8278123439408,213889.59424807905,0.0
home14186,2019-09-07,468.00154094148024,166868.73047120572,0.0
home14463,2018-08-09,457.8780034187435,168589.5824465195,0.0
home12123,2019-11-17,444.5829658108278,157733.28822955056,0.0
home16714,2018-04-01,509.59478139154277,189101.29082307982,0.0
